t_s,x,y
13.11,0.46953125,0.5177083333333333
13.21,0.5296875,0.5270833333333333
13.31,0.58359375,0.5270833333333333
13.41,0.61875,0.5208333333333334
13.51,0.6234375,0.5197916666666667
13.61,0.61015625,0.5260416666666666
13.71,0.56015625,0.528125
13.81,0.49296875,0.5385416666666667
13.91,0.4109375,0.5302083333333333
14.01,0.3265625,0.5489583333333333
14.11,0.2578125,0.54375
14.21,0.209375,0.5458333333333333
14.31,0.20078125,0.5447916666666667
14.41,0.2140625,0.5416666666666666
14.51,0.2671875,0.553125
14.61,0.3515625,0.5614583333333333
14.71,0.41953125,0.565625
14.81,0.45390625,0.565625
14.91,0.43046875,0.5822916666666667
15.01,0.33984375,0.5979166666666667
15.11,0.21328125,0.6177083333333333
15.21,0.090625,0.6072916666666667
15.31,0.00078125,0.5427083333333333
15.71,0.046875,0.5875
15.81,0.1375,0.6447916666666667
15.91,0.23125,0.684375
16.01,0.2859375,0.6385416666666667
16.11,0.29765625,0.621875
16.21,0.26328125,0.6177083333333333
16.31,0.18828125,0.609375
16.41,0.13046875,0.5947916666666667
16.51,0.09453125,0.5291666666666667
16.61,0.084375,0.465625
16.71,0.096875,0.46145833333333336
16.81,0.1125,0.5322916666666667
16.91,0.15859375,0.5239583333333333
17.01,0.22421875,0.43645833333333334
17.11,0.2984375,0.38125
17.21,0.3484375,0.415625
17.31,0.3828125,0.421875
17.41,0.39765625,0.4427083333333333
17.51,0.3671875,0.5
17.61,0.33359375,0.4979166666666667
17.71,0.29140625,0.55
17.81,0.25234375,0.5604166666666667
17.91,0.2453125,0.5322916666666667
18.01,0.23046875,0.5479166666666667
18.11,0.2125,0.5260416666666666
18.21,0.2171875,0.5322916666666667
18.31,0.2046875,0.5364583333333334
18.41,0.1359375,0.5489583333333333
18.51,0.0734375,0.5395833333333333
18.61,0.0109375,0.540625
