t_s,x,y
7.41,0.74140625,0.46041666666666664
7.51,0.6546875,0.478125
7.61,0.51484375,0.4708333333333333
7.71,0.365625,0.45729166666666665
7.81,0.2578125,0.41875
7.91,0.20859375,0.3958333333333333
8.01,0.225,0.40729166666666666
8.11,0.3,0.43645833333333334
8.21,0.421875,0.465625
8.31,0.559375,0.484375
8.41,0.68203125,0.4791666666666667
8.51,0.75703125,0.46770833333333334
8.61,0.76953125,0.459375
8.71,0.721875,0.47604166666666664
8.81,0.60859375,0.475
8.91,0.4640625,0.47604166666666664
9.01,0.3234375,0.446875
9.11,0.22421875,0.40520833333333334
9.21,0.18984375,0.39375
9.31,0.22265625,0.40729166666666666
9.41,0.3109375,0.43125
9.51,0.4375,0.4479166666666667
9.61,0.57578125,0.46041666666666664
9.71,0.6921875,0.46041666666666664
9.81,0.74921875,0.44375
9.91,0.73984375,0.4479166666666667
10.01,0.6734375,0.4635416666666667
10.11,0.55546875,0.46875
10.21,0.40390625,0.44895833333333335
10.31,0.271875,0.4125
10.41,0.2,0.37916666666666665
10.51,0.184375,0.37604166666666666
10.61,0.23515625,0.4041666666666667
10.71,0.33359375,0.44166666666666665
10.81,0.4640625,0.46458333333333335
10.91,0.6015625,0.46770833333333334
11.01,0.69453125,0.46041666666666664
11.11,0.734375,0.44583333333333336
11.21,0.70703125,0.4635416666666667
11.31,0.6203125,0.465625
11.41,0.4859375,0.4583333333333333
11.51,0.34921875,0.4354166666666667
11.61,0.2453125,0.40729166666666666
11.71,0.1921875,0.384375
11.81,0.2046875,0.390625
11.91,0.26875,0.4166666666666667
12.01,0.38203125,0.453125
12.11,0.52109375,0.475
12.21,0.65078125,0.4822916666666667
12.31,0.72578125,0.4625
12.41,0.73984375,0.4552083333333333
12.51,0.69140625,0.46770833333333334
12.61,0.57734375,0.471875
12.71,0.4359375,0.4510416666666667
12.81,0.29765625,0.42083333333333334
12.91,0.21484375,0.384375
13.01,0.19140625,0.378125
13.11,0.22578125,0.39791666666666664
13.21,0.309375,0.43333333333333335
13.31,0.44375,0.4625
13.41,0.57734375,0.47708333333333336
13.51,0.684375,0.47291666666666665
13.61,0.7390625,0.4552083333333333
13.71,0.7234375,0.4708333333333333
13.81,0.64609375,0.47708333333333336
13.91,0.51015625,0.4739583333333333
14.01,0.37421875,0.446875
14.11,0.26875,0.4197916666666667
14.21,0.2140625,0.39166666666666666
14.31,0.225,0.4010416666666667
14.41,0.28125,0.4166666666666667
14.51,0.3828125,0.4510416666666667
14.61,0.51484375,0.4739583333333333
14.71,0.63203125,0.4791666666666667
14.81,0.7171875,0.46979166666666666
14.91,0.74140625,0.46875
15.01,0.703125,0.47291666666666665
15.11,0.60625,0.4791666666666667
15.21,0.46953125,0.4666666666666667
15.31,0.33984375,0.44583333333333336
15.41,0.24765625,0.4125
15.51,0.20546875,0.39375
15.61,0.22578125,0.4010416666666667
15.71,0.2984375,0.428125
15.81,0.409375,0.4583333333333333
15.91,0.54609375,0.48125
16.01,0.66796875,0.48125
16.11,0.73984375,0.475
16.21,0.74140625,0.4666666666666667
16.31,0.68046875,0.47604166666666664
16.41,0.56484375,0.48020833333333335
16.51,0.41796875,0.4625
16.61,0.2828125,0.43333333333333335
16.71,0.21015625,0.4010416666666667
16.81,0.196875,0.38958333333333334
16.91,0.221875,0.40520833333333334
17.01,0.31640625,0.44479166666666664
17.11,0.4515625,0.475
17.21,0.5984375,0.4947916666666667
17.31,0.71328125,0.4864583333333333
17.41,0.75625,0.4708333333333333
17.51,0.7359375,0.478125
17.61,0.64375,0.4895833333333333
17.71,0.50625,0.5
17.81,0.35078125,0.46979166666666666
17.91,0.2578125,0.4322916666666667
18.01,0.1921875,0.403125
18.11,0.1984375,0.4041666666666667
18.21,0.26796875,0.434375
18.31,0.3875,0.46979166666666666
18.41,0.53125,0.490625
18.51,0.66015625,0.4947916666666667
18.61,0.7390625,0.4791666666666667
18.71,0.753125,0.46770833333333334
18.81,0.69140625,0.47604166666666664
18.91,0.5703125,0.49166666666666664
19.01,0.428125,0.4864583333333333
19.11,0.30234375,0.4479166666666667
19.21,0.2140625,0.409375
19.31,0.203125,0.39791666666666664
19.41,0.23046875,0.41354166666666664
19.51,0.3265625,0.453125
19.61,0.45390625,0.4791666666666667
19.71,0.5984375,0.4979166666666667
19.81,0.7046875,0.49270833333333336
19.91,0.753125,0.4791666666666667
20.01,0.7375,0.48541666666666666
20.11,0.653125,0.4947916666666667
20.21,0.51953125,0.49166666666666664
20.31,0.37890625,0.46770833333333334
20.41,0.26171875,0.43020833333333336
20.51,0.20390625,0.4010416666666667
20.61,0.20703125,0.403125
20.71,0.265625,0.434375
20.81,0.37578125,0.47291666666666665
20.91,0.50625,0.496875
21.01,0.64296875,0.49895833333333334
21.11,0.7265625,0.490625
21.21,0.75234375,0.48333333333333334
21.31,0.7015625,0.4895833333333333
21.41,0.5953125,0.503125
21.51,0.446875,0.4947916666666667
21.61,0.3140625,0.46145833333333336
21.71,0.2234375,0.41875
21.81,0.18984375,0.4
21.91,0.21875,0.41354166666666664
22.01,0.29140625,0.4510416666666667
22.11,0.4109375,0.48125
22.21,0.5625,0.5
22.31,0.675,0.49583333333333335
22.41,0.7421875,0.46979166666666666
22.51,0.73359375,0.48020833333333335
22.61,0.66484375,0.49166666666666664
22.71,0.5359375,0.5
22.81,0.38515625,0.47291666666666665
22.91,0.26171875,0.43333333333333335
23.01,0.19609375,0.40520833333333334
23.11,0.18984375,0.4010416666666667
23.21,0.2375,0.4270833333333333
23.31,0.3421875,0.46145833333333336
23.41,0.4828125,0.503125
23.51,0.61640625,0.5125
23.61,0.7203125,0.5
23.71,0.7453125,0.4864583333333333
23.81,0.7078125,0.4979166666666667
23.91,0.6046875,0.5083333333333333
24.01,0.45859375,0.49895833333333334
24.11,0.3140625,0.45625
24.21,0.2125,0.40729166666666666
24.31,0.1765625,0.38645833333333335
24.41,0.20234375,0.4
24.51,0.27421875,0.42916666666666664
24.61,0.39296875,0.4666666666666667
24.71,0.5390625,0.509375
24.81,0.665625,0.5020833333333333
24.91,0.7359375,0.484375
25.01,0.740625,0.48333333333333334
