t_s,x,y
15.91,0.8078125,0.515625
16.01,0.88828125,0.5135416666666667
16.11,0.91171875,0.50625
16.21,0.88671875,0.5104166666666666
16.31,0.84765625,0.515625
16.41,0.72265625,0.54375
16.51,0.60234375,0.5427083333333333
16.61,0.48046875,0.490625
16.71,0.40078125,0.5333333333333333
16.81,0.4015625,0.546875
16.91,0.43671875,0.6447916666666667
17.01,0.5140625,0.678125
17.11,0.603125,0.6854166666666667
17.21,0.6796875,0.678125
17.31,0.74609375,0.6729166666666667
17.41,0.7703125,0.6614583333333334
17.51,0.76640625,0.6552083333333333
17.61,0.73046875,0.6645833333333333
17.71,0.68515625,0.6729166666666667
17.81,0.64140625,0.6791666666666667
17.91,0.5984375,0.6958333333333333
18.01,0.56484375,0.7239583333333334
18.11,0.565625,0.725
18.21,0.571875,0.725
18.31,0.59375,0.721875
18.41,0.615625,0.7041666666666667
18.51,0.63046875,0.6875
18.61,0.6484375,0.6927083333333334
18.71,0.66015625,0.6895833333333333
18.81,0.66171875,0.6875
18.91,0.64609375,0.6864583333333333
19.01,0.6328125,0.6833333333333333
19.11,0.609375,0.68125
19.21,0.58984375,0.684375
19.31,0.575,0.6760416666666667
19.41,0.56171875,0.6708333333333333
19.51,0.57734375,0.653125
19.61,0.5921875,0.6458333333333334
19.71,0.6234375,0.65
19.81,0.63125,0.640625
19.91,0.64375,0.640625
20.01,0.65703125,0.6364583333333333
20.11,0.65078125,0.6354166666666666
20.21,0.62890625,0.6395833333333333
20.31,0.61953125,0.6395833333333333
20.41,0.60703125,0.6458333333333334
20.51,0.5921875,0.653125
20.61,0.57734375,0.6541666666666667
20.71,0.578125,0.65625
20.81,0.59375,0.65625
20.91,0.60703125,0.6583333333333333
21.01,0.61484375,0.6541666666666667
21.11,0.6296875,0.6427083333333333
21.21,0.6359375,0.6322916666666667
21.31,0.62578125,0.63125
21.41,0.61953125,0.6416666666666667
21.51,0.61171875,0.6458333333333334
21.61,0.603125,0.6458333333333334
21.71,0.5859375,0.6447916666666667
21.81,0.575,0.6395833333333333
21.91,0.56953125,0.6395833333333333
22.01,0.5671875,0.6395833333333333
22.11,0.5828125,0.6385416666666667
22.21,0.590625,0.6354166666666666
22.31,0.5953125,0.634375
22.41,0.6078125,0.6291666666666667
22.51,0.6125,0.6322916666666667
22.61,0.61484375,0.6364583333333333
22.71,0.6125,0.6416666666666667
22.81,0.59921875,0.6427083333333333
22.91,0.59296875,0.6447916666666667
23.01,0.58984375,0.6510416666666666
23.11,0.58359375,0.6645833333333333
23.21,0.57734375,0.6708333333333333
23.31,0.58125,0.6604166666666667
23.41,0.58984375,0.6625
23.51,0.59140625,0.6645833333333333
23.61,0.60234375,0.6645833333333333
23.71,0.60703125,0.66875
23.81,0.6125,0.6677083333333333
23.91,0.60703125,0.6677083333333333
24.01,0.59921875,0.671875
24.11,0.596875,0.6760416666666667
24.21,0.59140625,0.678125
24.31,0.584375,0.6822916666666666
24.41,0.57890625,0.684375
24.51,0.57578125,0.671875
24.61,0.5828125,0.678125
24.71,0.584375,0.6708333333333333
24.81,0.59296875,0.66875
24.91,0.59921875,0.6729166666666667
25.01,0.6046875,0.678125
