t_s,x,y
14.41,0.18046875,0.565625
14.51,0.2390625,0.5927083333333333
14.61,0.33984375,0.6260416666666667
14.71,0.4703125,0.6458333333333334
14.81,0.590625,0.6239583333333333
14.91,0.659375,0.6020833333333333
15.01,0.6765625,0.590625
15.11,0.6359375,0.6104166666666667
15.21,0.5515625,0.640625
15.31,0.4140625,0.65
15.41,0.2859375,0.625
15.51,0.21171875,0.5822916666666667
15.61,0.18828125,0.5572916666666666
15.71,0.21640625,0.5864583333333333
15.81,0.2984375,0.61875
15.91,0.4234375,0.653125
16.01,0.546875,0.6375
16.11,0.64140625,0.6114583333333333
16.21,0.6796875,0.5947916666666667
16.31,0.66953125,0.5989583333333334
16.41,0.603125,0.6333333333333333
16.51,0.4875,0.6489583333333333
16.61,0.3578125,0.640625
16.71,0.25390625,0.6083333333333333
16.81,0.2,0.5739583333333333
16.91,0.2,0.5739583333333333
17.01,0.25625,0.6052083333333333
17.11,0.35078125,0.6364583333333333
17.21,0.4796875,0.6489583333333333
17.31,0.5984375,0.628125
17.41,0.671875,0.5989583333333334
17.51,0.6921875,0.5927083333333333
17.61,0.653125,0.6114583333333333
17.71,0.56015625,0.6385416666666667
17.81,0.43125,0.65
17.91,0.3046875,0.634375
18.01,0.2234375,0.5927083333333333
18.11,0.19296875,0.5677083333333334
18.21,0.2171875,0.5791666666666667
18.31,0.29375,0.6135416666666667
18.41,0.4109375,0.6385416666666667
18.51,0.54140625,0.640625
18.61,0.646875,0.61875
18.71,0.69921875,0.59375
18.81,0.69765625,0.5947916666666667
18.91,0.6390625,0.6270833333333333
19.01,0.515625,0.6479166666666667
19.11,0.38359375,0.6447916666666667
19.21,0.271875,0.6208333333333333
19.31,0.203125,0.5770833333333333
19.41,0.18828125,0.5625
19.51,0.234375,0.5927083333333333
19.61,0.325,0.6302083333333334
19.71,0.4578125,0.6489583333333333
19.81,0.58203125,0.6385416666666667
19.91,0.675,0.6052083333333333
20.01,0.69921875,0.5916666666666667
20.11,0.6734375,0.6114583333333333
20.21,0.5875,0.64375
20.31,0.4609375,0.6614583333333334
20.41,0.325,0.6479166666666667
20.51,0.2296875,0.609375
20.61,0.18984375,0.578125
20.71,0.203125,0.5822916666666667
20.81,0.275,0.6197916666666666
20.91,0.3859375,0.6572916666666667
21.01,0.521875,0.659375
21.11,0.6265625,0.6354166666666666
21.21,0.696875,0.609375
21.31,0.7015625,0.603125
21.41,0.6484375,0.6322916666666667
21.51,0.53828125,0.6625
21.61,0.40078125,0.671875
21.71,0.27265625,0.6447916666666667
21.81,0.2,0.5989583333333334
21.91,0.1890625,0.5864583333333333
22.01,0.20625,0.5989583333333334
22.11,0.29140625,0.6489583333333333
22.21,0.41328125,0.6697916666666667
22.31,0.5484375,0.6677083333333333
22.41,0.6421875,0.6395833333333333
22.51,0.6953125,0.6197916666666666
22.61,0.68203125,0.628125
22.71,0.6046875,0.6552083333333333
22.81,0.4890625,0.6822916666666666
22.91,0.359375,0.68125
23.01,0.2421875,0.6416666666666667
23.11,0.190625,0.5989583333333334
23.21,0.1875,0.59375
23.31,0.2359375,0.6375
23.41,0.33828125,0.678125
23.51,0.47421875,0.6864583333333333
23.61,0.60703125,0.66875
23.71,0.6890625,0.6385416666666667
23.81,0.7109375,0.6208333333333333
23.91,0.6859375,0.640625
24.01,0.6,0.68125
24.11,0.46875,0.7083333333333334
24.21,0.3203125,0.6989583333333333
24.31,0.225,0.6375
24.41,0.17734375,0.6020833333333333
24.51,0.1828125,0.6010416666666667
24.61,0.2453125,0.6489583333333333
24.71,0.3609375,0.6958333333333333
24.81,0.4984375,0.7072916666666667
24.91,0.62734375,0.6802083333333333
25.01,0.7078125,0.6510416666666666
