t_s,x,y
20.11,0.49296875,0.571875
20.21,0.43359375,0.5677083333333334
20.31,0.3703125,0.5614583333333333
20.41,0.328125,0.54375
20.51,0.30625,0.534375
20.61,0.315625,0.55
20.71,0.3625,0.5666666666666667
20.81,0.415625,0.5635416666666667
20.91,0.47890625,0.5677083333333334
21.01,0.5171875,0.5666666666666667
21.11,0.53125,0.5635416666666667
21.21,0.50859375,0.5677083333333334
21.31,0.4625,0.571875
21.41,0.4,0.5645833333333333
21.51,0.34765625,0.5604166666666667
21.61,0.3125,0.5479166666666667
21.71,0.3015625,0.5489583333333333
21.81,0.3328125,0.5541666666666667
21.91,0.38828125,0.5697916666666667
22.01,0.446875,0.5677083333333334
22.11,0.50703125,0.56875
22.21,0.54453125,0.565625
22.31,0.5359375,0.565625
22.41,0.496875,0.5697916666666667
22.51,0.4375,0.5697916666666667
22.61,0.36796875,0.5666666666666667
22.71,0.3234375,0.5541666666666667
22.81,0.303125,0.540625
22.91,0.3109375,0.5489583333333333
23.01,0.35078125,0.5583333333333333
23.11,0.4078125,0.5666666666666667
23.21,0.4703125,0.5739583333333333
23.31,0.51328125,0.56875
23.41,0.5234375,0.565625
23.51,0.50625,0.5739583333333333
23.61,0.46328125,0.5760416666666667
23.71,0.4,0.5677083333333334
23.81,0.3390625,0.5635416666666667
23.91,0.31015625,0.546875
24.01,0.30703125,0.5458333333333333
24.11,0.3265625,0.55625
24.21,0.3796875,0.5697916666666667
24.31,0.4375,0.5739583333333333
24.41,0.48671875,0.5708333333333333
24.51,0.51796875,0.5697916666666667
24.61,0.51640625,0.5708333333333333
24.71,0.484375,0.575
24.81,0.4296875,0.5739583333333333
24.91,0.36484375,0.5625
25.01,0.31953125,0.5541666666666667
